Source.Name,Total Throuhput (MB/s),Total IOPS,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth,read_iops,read_runtime_ms,read_slat_min,read_slat_max,read_slat_mean,read_slat_dev,read_clat_max,read_clat_min,read_clat_mean,read_clat_dev,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min,read_lat_max,read_lat_mean,read_lat_dev,read_bw_min,read_bw_max,read_bw_agg_pct,read_bw_mean,read_bw_dev,write_kb,write_bandwidth,write_iops,write_runtime_ms,write_slat_min,write_slat_max,write_slat_mean,write_slat_dev,write_clat_max,write_clat_min,write_clat_mean,write_clat_dev,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min,write_lat_max,write_lat_mean,write_lat_dev,write_bw_min,write_bw_max,write_bw_agg_pct,write_bw_mean,write_bw_dev,cpu_user,cpu_sys,cpu_csw,cpu_mjf,pu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,disk_name,disk_read_iops,disk_write_iops,disk_read_merges,disk_write_merges,disk_read_ticks,write_ticks,disk_queue_time,disk_util
server21-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,1438.5791015625,92068,3,fio-2.1.3,server21-s5,0,0,62119936,1030882,64430,60259,2,16246,10.229623,27.301162,1,1229312,5178.481236,18504.535151,1.000000%=286,5.000000%=418,10.000000%=524,20.000000%=676,30.000000%=828,40.000000%=1004,50.000000%=1256,60.000000%=1656,70.000000%=2384,80.000000%=3792,90.000000%=9152,95.000000%=18048,99.000000%=85504,99.500000%=156672,99.900000%=214016,99.950000%=234496,99.990000%=407552,0%=0,0%=0,0%=0,124,1229324,5188.824541,18504.696589,236,52000,0.01579008,16277.705008,10037.848352,26647920,442223,27638,60259,3,7364,10.892382,24.504146,86,1212780,6351.850219,22853.56522,1.000000%=516,5.000000%=660,10.000000%=772,20.000000%=980,30.000000%=1192,40.000000%=1416,50.000000%=1704,60.000000%=2096,70.000000%=2832,80.000000%=4512,90.000000%=10304,95.000000%=19584,99.000000%=128512,99.500000%=195584,99.900000%=232448,99.950000%=370688,99.990000%=485376,0%=0,0%=0,0%=0,320,1212790,6362.868657,22853.69643,28,22432,0.01578834,6981.965453,4316.539669,0.00373538,0.01992756,4673073,0,12434,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0041,0.0592,0.1393,0.1379,0.2905,0.1679,0.1056,0.0503,0.0292,0.0059,0.0095,0.0005,0.0001,0.0001,0.0001,0,scinia,3882734,1665478,0,0,20084440,10563116,30846824,1
server21-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,672.1962890625,172081,3,fio-2.1.3,server21-s5,0,0,28915660,481855,120463,60009,2,18865,22.237386,53.093731,0,283039,2733.627292,6547.728313,1.000000%=217,5.000000%=314,10.000000%=386,20.000000%=502,30.000000%=620,40.000000%=764,50.000000%=964,60.000000%=1288,70.000000%=1832,80.000000%=2864,90.000000%=6432,95.000000%=11072,99.000000%=21888,99.500000%=49408,99.900000%=90624,99.950000%=94720,99.990000%=107008,0%=0,0%=0,0%=0,105,283046,2756.027641,6547.334393,160,28728,0.01569097,7560.773999,4831.312102,12390332,206474,51618,60009,2,19518,22.541488,50.830291,2,281242,3459.686399,6641.887819,1.000000%=398,5.000000%=516,10.000000%=628,20.000000%=852,30.000000%=1096,40.000000%=1400,50.000000%=1768,60.000000%=2256,70.000000%=2928,80.000000%=4080,90.000000%=7456,95.000000%=11840,99.000000%=22656,99.500000%=49408,99.900000%=92672,99.950000%=96768,99.990000%=111104,0%=0,0%=0,0%=0,234,281250,3482.393409,6641.623238,31,12488,0.0156915,3239.88654,2072.61124,0.00511008,0.06721017,7612304,0,18158,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0147,0.1363,0.1712,0.1165,0.2317,0.1649,0.1031,0.05,0.0069,0.0047,0.0002,0.0001,0,0,0,0,scinia,7216496,3092317,0,0,19727292,10688752,30649836,1
server22-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_42_22.txt,1817.138671875,14536,3,fio-2.1.3,server22-s5,0,0,78322816,1303078,10180,60106,8,5509,25.125663,15.183913,1,941023,33966.802766,68411.46847,1.000000%=524,5.000000%=692,10.000000%=908,20.000000%=1208,30.000000%=1544,40.000000%=2024,50.000000%=2832,60.000000%=4640,70.000000%=13888,80.000000%=47872,90.000000%=127488,95.000000%=189440,99.000000%=305152,99.500000%=358400,99.900000%=481280,99.950000%=544768,99.990000%=716800,0%=0,0%=0,0%=0,401,941046,33992.172704,68410.925156,5958,40573,0.0156926,20448.678797,4849.180019,33519488,557672,4356,60106,10,2407,27.793162,13.19348,713,931706,37928.323239,73091.982999,1.000000%=1096,5.000000%=1416,10.000000%=1656,20.000000%=2008,30.000000%=2384,40.000000%=2896,50.000000%=3856,60.000000%=6880,70.000000%=18560,80.000000%=55040,90.000000%=140288,95.000000%=203776,99.000000%=321536,99.500000%=387072,99.900000%=536576,99.950000%=610304,99.990000%=757760,0%=0,0%=0,0%=0,736,931726,37956.374119,73091.424199,1532,18906,0.01569401,8752.107829,2324.878876,0.00178088,0.00760021,864901,0,570,0.001,0.001,0.001,0.999,0,0,0,0.0001,0,0,0,0,0,0,0.0039,0.0389,0.0483,0.245,0.2206,0.108,0.0575,0.0784,0.0676,0.1095,0.0216,0.0008,0.0001,0,0,scinia,610670,261313,0,0,20708040,9898288,30672768,1
server22-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_41_16.txt,1702.625,108967,3,fio-2.1.3,server22-s5,0,0,73449744,1220257,76266,60192,3,16818,12.090289,44.149076,0,1015058,4165.926582,16383.557279,1.000000%=243,5.000000%=314,10.000000%=438,20.000000%=572,30.000000%=684,40.000000%=828,50.000000%=1004,60.000000%=1288,70.000000%=1800,80.000000%=2864,90.000000%=8640,95.000000%=16192,99.000000%=38144,99.500000%=138240,99.900000%=207872,99.950000%=218112,99.990000%=407552,0%=0,0%=0,0%=0,147,1015068,4178.161732,16383.493873,6464,33500,0.0157139,19174.996818,4426.549506,31494368,523231,32701,60192,3,16495,12.891577,50.538495,1,821084,5879.392946,22579.700824,1.000000%=580,5.000000%=756,10.000000%=884,20.000000%=1080,30.000000%=1272,40.000000%=1480,50.000000%=1720,60.000000%=2024,70.000000%=2544,80.000000%=3760,90.000000%=10048,95.000000%=18048,99.000000%=129536,99.500000%=201728,99.900000%=224256,99.950000%=395264,99.990000%=428032,0%=0,0%=0,0%=0,322,821095,5892.428559,22579.666644,2816,15168,0.01571235,8221.188146,1920.16525,0.00454989,0.02753522,6281547,0,26557,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0097,0.0904,0.1578,0.1369,0.2909,0.1459,0.0761,0.0577,0.0244,0.0022,0.0075,0.0003,0.0001,0.0001,0.0001,0,scinia,4590818,1968359,0,0,19095644,11546284,30868924,1
server22-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_40_11.txt,852.140625,218148,3,fio-2.1.3,server22-s5,0,0,36641720,610644,152661,60005,2,22137,32.219639,71.670544,1,158444,1950.996478,2282.912569,1.000000%=314,5.000000%=414,10.000000%=486,20.000000%=612,30.000000%=764,40.000000%=956,50.000000%=1224,60.000000%=1592,70.000000%=2064,80.000000%=2768,90.000000%=4048,95.000000%=5728,99.000000%=11200,99.500000%=14400,99.900000%=21632,99.950000%=24960,99.990000%=35584,0%=0,0%=0,0%=0,172,158449,1983.426325,2285.185647,7152,11072,0.01562517,9541.418724,447.55773,15718240,261948,65487,60005,2,21227,32.805452,73.133736,2,152537,3156.718305,2659.039774,1.000000%=644,5.000000%=900,10.000000%=1112,20.000000%=1464,30.000000%=1800,40.000000%=2128,50.000000%=2512,60.000000%=2960,70.000000%=3504,80.000000%=4320,90.000000%=5728,95.000000%=7392,99.000000%=12736,99.500000%=16064,99.900000%=23936,99.950000%=28544,99.990000%=73216,0%=0,0%=0,0%=0,249,152620,3189.740805,2660.698225,3032,4856,0.01562517,4092.981355,211.460608,0.0066436,0.12003475,11320436,0,44994,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.001,0.0773,0.1334,0.1021,0.275,0.269,0.1269,0.0137,0.0016,0.0001,0.0001,0,0,0,0,0,scinia,9140750,3921011,0,0,17878876,12391468,30468804,1
server22-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_39_05.txt,1622.8955078125,12982,3,fio-2.1.3,server22-s5,0,0,69979904,1163577,9090,60142,8,5020,24.245838,23.211743,275,1115935,38305.442034,82857.32314,1.000000%=620,5.000000%=852,10.000000%=1048,20.000000%=1400,30.000000%=1832,40.000000%=2512,50.000000%=3472,60.000000%=5792,70.000000%=14912,80.000000%=48896,90.000000%=138240,95.000000%=205824,99.000000%=378880,99.500000%=505856,99.900000%=708608,99.950000%=806912,99.990000%=929792,0%=0,0%=0,0%=0,368,1115966,38329.900415,82857.389262,140,80896,0.01595269,18562.188698,9794.408677,29966848,498268,3892,60142,9,4609,26.999543,18.981387,666,1113678,41780.013399,86731.027169,1.000000%=1048,5.000000%=1352,10.000000%=1592,20.000000%=1992,30.000000%=2448,40.000000%=3056,50.000000%=4320,60.000000%=7776,70.000000%=19072,80.000000%=55552,90.000000%=148480,95.000000%=209920,99.000000%=407552,99.500000%=522240,99.900000%=749568,99.950000%=839680,99.990000%=937984,0%=0,0%=0,0%=0,692,1113707,41807.235776,86731.016859,142,36608,0.01602424,7984.366719,4253.788999,0.00148616,0.00650249,718913,0,633,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.0012,0.0197,0.0425,0.2274,0.2275,0.1355,0.065,0.0794,0.0645,0.1052,0.0268,0.0046,0.0008,0.0001,0,scinia,545507,233529,0,0,20862396,9747240,30657932,0.9994
server22-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,1553.9111328125,99450,3,fio-2.1.3,server22-s5,0,0,67003968,1113744,69609,60161,2,18163,11.013413,41.411599,0,1036017,4787.295381,16854.73399,1.000000%=282,5.000000%=418,10.000000%=516,20.000000%=668,30.000000%=828,40.000000%=1012,50.000000%=1272,60.000000%=1688,70.000000%=2416,80.000000%=3760,90.000000%=8896,95.000000%=18048,99.000000%=60672,99.500000%=108032,99.900000%=218112,99.950000%=240640,99.990000%=411648,0%=0,0%=0,0%=0,119,1036022,4798.43808,16854.901653,211,51488,0.01580701,17604.957074,9753.67189,28724544,477461,29841,60161,3,9184,11.676483,36.049601,24,1034421,5917.061918,21102.943314,1.000000%=506,5.000000%=644,10.000000%=756,20.000000%=972,30.000000%=1176,40.000000%=1416,50.000000%=1704,60.000000%=2128,70.000000%=2896,80.000000%=4512,90.000000%=10176,95.000000%=19840,99.000000%=79360,99.500000%=195584,99.900000%=236544,99.950000%=366592,99.990000%=432128,0%=0,0%=0,0%=0,300,1034428,5928.871219,21103.088704,30,21504,0.01580679,7547.127039,4193.760153,0.00371223,0.02293004,5024915,0,20782,0.001,0.001,0.001,1,0,0,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0044,0.0607,0.1424,0.1334,0.2856,0.1741,0.1061,0.0482,0.0315,0.0074,0.0057,0.0005,0.0001,0.0001,0.0001,0,scinia,4187948,1795265,0,0,20008228,10606520,30820136,1
server22-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,585.154296875,149798,3,fio-2.1.3,server22-s5,0,0,25166864,419391,104847,60008,2,13468,21.365721,48.005793,19,217086,3168.585953,7324.853486,1.000000%=221,5.000000%=322,10.000000%=398,20.000000%=516,30.000000%=644,40.000000%=804,50.000000%=1048,60.000000%=1416,70.000000%=2096,80.000000%=3632,90.000000%=8384,95.000000%=12480,99.000000%=23168,99.500000%=59648,99.900000%=96768,99.950000%=100864,99.990000%=118272,0%=0,0%=0,0%=0,109,217093,3190.122141,7324.355782,154,26760,0.01567877,6575.534166,4565.938727,10789908,179807,44951,60008,2,13412,21.787493,49.014672,32,204376,3922.666721,7459.34003,1.000000%=406,5.000000%=540,10.000000%=660,20.000000%=908,30.000000%=1176,40.000000%=1512,50.000000%=1912,60.000000%=2448,70.000000%=3248,80.000000%=4896,90.000000%=9152,95.000000%=13120,99.000000%=23936,99.500000%=60160,99.900000%=98816,99.950000%=105984,99.990000%=123392,0%=0,0%=0,0%=0,236,204398,3944.631679,7458.872825,38,12096,0.0156785,2819.104468,1959.631354,0.0041352,0.05737823,6770902,0,21984,0.001,0.001,0.001,1,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0134,0.1269,0.1598,0.1106,0.2278,0.1571,0.1241,0.0667,0.0077,0.005,0.0007,0,0,0,0,0,scinia,6274063,2689907,0,0,19892160,10559844,30674520,1
server23-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_42_22.txt,1789.896484375,14318,3,fio-2.1.3,server23-s5,0,0,77179136,1283687,10028,60123,8,1301,22.611029,9.649364,380,919609,34424.907273,73440.936719,1.000000%=532,5.000000%=764,10.000000%=964,20.000000%=1272,30.000000%=1608,40.000000%=2096,50.000000%=2864,60.000000%=4448,70.000000%=11712,80.000000%=44288,90.000000%=126464,95.000000%=197632,99.000000%=342016,99.500000%=407552,99.900000%=602112,99.950000%=692224,99.990000%=757760,0%=0,0%=0,0%=0,397,919623,34447.711925,73440.439049,2011,41472,0.01572848,20190.44356,5312.46713,33017600,549167,4290,60123,9,1123,25.678569,9.753716,723,1085707,38633.484214,77798.962006,1.000000%=1176,5.000000%=1496,10.000000%=1736,20.000000%=2128,30.000000%=2512,40.000000%=3024,50.000000%=3952,60.000000%=6624,70.000000%=16512,80.000000%=52480,90.000000%=142336,95.000000%=205824,99.000000%=362496,99.500000%=419840,99.900000%=610304,99.950000%=708608,99.990000%=757760,0%=0,0%=0,0%=0,747,1085743,38659.369052,77798.466678,754,20224,0.015728,8637.296291,2506.973204,0.00160271,0.00643685,853469,0,529,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.0039,0.0297,0.0443,0.2419,0.2379,0.1181,0.0567,0.0734,0.0666,0.1023,0.0227,0.0024,0.0002,0.0001,0,scinia,601454,257238,0,0,20667244,9924684,30652108,0.9995
server23-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_41_17.txt,1781.41015625,114010,3,fio-2.1.3,server23-s5,0,0,76810864,1276288,79768,60183,3,15122,11.599821,27.323778,1,816321,3972.02506,15800.510563,1.000000%=243,5.000000%=314,10.000000%=438,20.000000%=604,30.000000%=748,40.000000%=908,50.000000%=1096,60.000000%=1384,70.000000%=1864,80.000000%=2864,90.000000%=7776,95.000000%=15424,99.000000%=32640,99.500000%=123392,99.900000%=207872,99.950000%=218112,99.990000%=407552,0%=0,0%=0,0%=0,154,816327,3983.73999,15800.377031,6368,35520,0.01569282,20028.552185,4456.613437,32972832,547876,34242,60183,3,8654,12.252837,21.272004,29,816219,5635.691525,21867.995526,1.000000%=644,5.000000%=828,10.000000%=964,20.000000%=1176,30.000000%=1368,40.000000%=1560,50.000000%=1800,60.000000%=2096,70.000000%=2608,80.000000%=3728,90.000000%=9152,95.000000%=17280,99.000000%=95744,99.500000%=201728,99.900000%=222208,99.950000%=395264,99.990000%=440320,0%=0,0%=0,0%=0,316,816235,5648.060898,21867.911994,2834,15264,0.01569328,8597.97245,1931.773984,0.00457953,0.02756968,6561315,0,24451,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0101,0.0819,0.1261,0.1323,0.3231,0.1634,0.0772,0.0535,0.024,0.0017,0.0063,0.0003,0.0001,0.0001,0,0,scinia,4800915,2060766,0,0,19039944,11607548,30796016,1
server23-s5_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_40_11.txt,819.2802734375,209735,3,fio-2.1.3,server23-s5,0,0,35234040,587204,146801,60003,2,20411,23.611283,59.995701,0,116173,2052.04872,2640.043444,1.000000%=318,5.000000%=418,10.000000%=490,20.000000%=620,30.000000%=764,40.000000%=964,50.000000%=1240,60.000000%=1608,70.000000%=2096,80.000000%=2800,90.000000%=4192,95.000000%=6112,99.000000%=13888,99.500000%=17536,99.900000%=23936,99.950000%=26752,99.990000%=40192,0%=0,0%=0,0%=0,172,116185,2075.795417,2640.906214,6088,10712,0.01562091,9172.660189,515.71504,15105124,251739,62934,60003,2,15551,23.968379,61.47721,21,144788,3265.23633,2965.697823,1.000000%=644,5.000000%=908,10.000000%=1112,20.000000%=1480,30.000000%=1816,40.000000%=2160,50.000000%=2544,60.000000%=2992,70.000000%=3568,80.000000%=4384,90.000000%=5856,95.000000%=7776,99.000000%=15552,99.500000%=19072,99.900000%=25984,99.950000%=29568,99.990000%=85504,0%=0,0%=0,0%=0,249,144797,3289.339367,2966.296491,2576,4816,0.01561956,3932.051339,241.708458,0.00613335,0.08777527,11260438,0,32339,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0007,0.0741,0.134,0.1031,0.2731,0.2668,0.1257,0.0194,0.003,0.0001,0.0001,0,0,0,0,0,scinia,8787972,3767169,0,0,18077620,12333248,30550780,1
server23-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_39_05.txt,1674.849609375,13398,3,fio-2.1.3,server23-s5,0,0,72340096,1201582,9387,60204,8,3605,23.444641,15.516808,311,3112920,37119.460594,79655.538346,1.000000%=644,5.000000%=892,10.000000%=1080,20.000000%=1432,30.000000%=1880,40.000000%=2512,50.000000%=3440,60.000000%=5408,70.000000%=12480,80.000000%=42240,90.000000%=138240,95.000000%=207872,99.000000%=366592,99.500000%=468992,99.900000%=618496,99.950000%=667648,99.990000%=790528,0%=0,0%=0,0%=0,338,3112939,37143.092369,79656.291219,166,80959,0.0158812,19082.567831,9860.33167,30912640,513464,4011,60204,9,608288,73.289675,5203.284417,689,5005330,40113.468934,82323.070518,1.000000%=1080,5.000000%=1400,10.000000%=1640,20.000000%=2064,30.000000%=2512,40.000000%=3120,50.000000%=4320,60.000000%=7200,70.000000%=16512,80.000000%=49408,90.000000%=150528,95.000000%=211968,99.000000%=374784,99.500000%=473088,99.900000%=626688,99.950000%=684032,99.990000%=798720,0%=0,0%=0,0%=0,718,5005349,40186.957049,82595.111602,153,39117,0.01594011,8184.674759,4330.966105,0.00145169,0.00618141,742832,0,699,0.001,0.001,0.001,0.999,0,0,0,0,0,0,0,0,0,0,0.001,0.0155,0.0384,0.2256,0.2409,0.1469,0.0657,0.0748,0.0545,0.1043,0.0285,0.0036,0.0002,0,0.0001,scinia,565401,241504,0,0,20958872,9686064,30663796,1
server23-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_38_00.txt,1572.5439453125,100642,3,fio-2.1.3,server23-s5,0,0,67857552,1127688,70480,60174,2,13473,10.1329,23.685351,1,1012931,4729.266105,17256.304076,1.000000%=294,5.000000%=446,10.000000%=556,20.000000%=732,30.000000%=908,40.000000%=1112,50.000000%=1400,60.000000%=1848,70.000000%=2576,80.000000%=3792,90.000000%=7776,95.000000%=14784,99.000000%=68096,99.500000%=113152,99.900000%=218112,99.950000%=250880,99.990000%=407552,0%=0,0%=0,0%=0,130,1012942,4739.507265,17256.504365,149,54432,0.01579977,17817.212604,10138.353983,29039840,482597,30162,60174,3,23349,10.761852,28.169693,39,1064536,5855.093372,21499.939829,1.000000%=540,5.000000%=708,10.000000%=852,20.000000%=1080,30.000000%=1304,40.000000%=1544,50.000000%=1848,60.000000%=2288,70.000000%=3024,80.000000%=4448,90.000000%=8768,95.000000%=16512,99.000000%=92672,99.500000%=197632,99.900000%=242688,99.950000%=370688,99.990000%=440320,0%=0,0%=0,0%=0,302,1064559,5865.966118,21500.133024,26,23968,0.01579951,7624.795424,4355.107585,0.00352606,0.02163081,5071652,0,15559,0.001,0.001,0.001,1,0,0,0,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0039,0.0483,0.1152,0.1243,0.3072,0.2006,0.1204,0.0452,0.0205,0.0074,0.0063,0.0006,0.0001,0.0001,0.0001,0,scinia,4241284,1814952,0,0,20031700,10611820,30765492,1
server23-s5_fio_direct-1_readwrite-readwrite_rwmixwrite-30_no-jobs-64_bs-4k_iodepth-8_10-04_10_36_54.txt,611.19921875,156466,3,fio-2.1.3,server23-s5,0,0,26285348,438067,109516,60003,2,17674,15.388219,34.432371,1,226992,3029.431604,7307.799932,1.000000%=221,5.000000%=326,10.000000%=402,20.000000%=516,30.000000%=636,40.000000%=788,50.000000%=1012,60.000000%=1384,70.000000%=2024,80.000000%=3312,90.000000%=7904,95.000000%=11840,99.000000%=22144,99.500000%=51968,99.900000%=99840,99.950000%=105984,99.990000%=126464,0%=0,0%=0,0%=0,107,227001,3044.92891,7307.916248,137,28320,0.01566767,6863.489364,4684.648502,11268656,187801,46950,60003,2,10909,15.731048,35.081762,32,219908,3782.998911,7481.503078,1.000000%=410,5.000000%=548,10.000000%=660,20.000000%=884,30.000000%=1144,40.000000%=1480,50.000000%=1880,60.000000%=2384,70.000000%=3152,80.000000%=4576,90.000000%=8768,95.000000%=12608,99.000000%=22912,99.500000%=53504,99.900000%=102912,99.950000%=109056,99.990000%=132096,0%=0,0%=0,0%=0,238,219928,3798.838731,7481.69733,22,12304,0.01566659,2942.202075,2011.454477,0.00418225,0.04503601,7208276,0,13319,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0126,0.1272,0.168,0.1133,0.2254,0.163,0.1167,0.0608,0.0077,0.0041,0.001,0,0,0,0,0,scinia,6550542,2808032,0,0,19873212,10646732,30687696,1
server24-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-128k_iodepth-8_10-04_10_42_22.txt,1925.7041015625,15404,3,fio-2.1.3,server24-s4,0,0,82937600,1379832,10779,60107,8,4144,24.42061,11.994221,367,924226,32060.880147,62645.109631,1.000000%=516,5.000000%=692,10.000000%=924,20.000000%=1240,30.000000%=1608,40.000000%=2128,50.000000%=3056,60.000000%=5408,70.000000%=16320,80.000000%=46848,90.000000%=119296,95.000000%=175104,99.000000%=276480,99.500000%=333824,99.900000%=464896,99.950000%=544768,99.990000%=651264,0%=0,0%=0,0%=0,387,924244,32085.525649,62644.602189,5609,45056,0.01566872,21620.204606,4788.43613,35588736,592089,4625,60107,10,1066,27.173279,9.229485,740,927819,35844.95069,66891.910559,1.000000%=1112,5.000000%=1432,10.000000%=1656,20.000000%=2040,30.000000%=2416,40.000000%=2992,50.000000%=4128,60.000000%=7840,70.000000%=20352,80.000000%=53504,90.000000%=132096,95.000000%=189440,99.000000%=296960,99.500000%=358400,99.900000%=493568,99.950000%=569344,99.990000%=684032,0%=0,0%=0,0%=0,763,927836,35872.361491,66891.414707,2046,19968,0.01566818,9276.957002,2299.918085,0.00179807,0.00759371,916889,0,615,0.001,0.001,0.001,1,0,0,0,0,0,0,0,0,0,0,0.0045,0.0384,0.0433,0.2354,0.2164,0.1118,0.0623,0.0904,0.0749,0.1085,0.0132,0.0008,0.0001,0,0,scinia,646410,277261,0,0,20680720,9918364,30660172,0.9994
server24-s4_fio_direct-1_readwrite-randrw_rwmixwrite-30_no-jobs-64_bs-16k_iodepth-8_10-04_10_41_17.txt,2009.8740234375,128631,3,fio-2.1.3,server24-s4,0,0,86693632,1440428,90026,60186,3,8370,11.836531,17.706885,1,818615,3453.490024,13608.932084,1.000000%=243,5.000000%=314,10.000000%=458,20.000000%=628,30.000000%=764,40.000000%=916,50.000000%=1096,60.000000%=1368,70.000000%=1848,80.000000%=2800,90.000000%=7008,95.000000%=12992,99.000000%=25984,99.500000%=41216,99.900000%=205824,99.950000%=211968,99.990000%=407552,0%=0,0%=0,0%=0,173,818622,3465.448081,13608.808901,6736,36384,0.0156945,22606.793536,4406.925346,37175888,617683,38605,60186,3,7532,12.632269,17.759681,38,821009,5147.515465,20470.90682,1.000000%=620,5.000000%=812,10.000000%=948,20.000000%=1160,30.000000%=1352,40.000000%=1560,50.000000%=1784,60.000000%=2096,70.000000%=2576,80.000000%=3664,90.000000%=8384,95.000000%=14656,99.000000%=40192,99.500000%=199680,99.900000%=218112,99.950000%=378880,99.990000%=428032,0%=0,0%=0,0%=0,323,821018,5160.278538,20470.825901,2818,15424,0.01569447,9694.204354,1905.618541,0.00530954,0.03117225,7385778,0,29730,0.001,0.001,0.001,1,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0098,0.0752,0.127,0.1407,0.3242,0.1638,0.0842,0.0536,0.0156,0.0006,0.0051,0.0002,0.0001,0.0001,0,0,scinia,5418578,2323457,0,0,18693476,11945804,30929288,1
